id,address,street,city,state,zip,lon,lat,cluster_id,n_points,last_time,distance_m,hull_area_deg2
119710422,"7205 SPRING HILL Trace, KY, 40014",SPRING HILL Trace,,KY,40014,-85.4917215,38.3396084,2,41440,,0.0,13.223299363974721
119710423,"5602 MEADOW STREAM Way, KY, 40014",MEADOW STREAM Way,,KY,40014,-85.4957206,38.3385844,2,41440,,0.0,13.223299363974721
119710424,"5709 SPRING HILL Court, KY, 40014",SPRING HILL Court,,KY,40014,-85.492832,38.3360352,2,41440,,0.0,13.223299363974721
119710425,"5710 SPRING HILL Court, KY, 40014",SPRING HILL Court,,KY,40014,-85.4931636,38.3367194,2,41440,,0.0,13.223299363974721
119710426,"5300 MEADOW STREAM Way, KY, 40014",MEADOW STREAM Way,,KY,40014,-85.4994595,38.3402773,2,41440,,0.0,13.223299363974721
119710427,"5304 MEADOW STREAM Way, KY, 40014",MEADOW STREAM Way,,KY,40014,-85.5000242,38.3406309,2,41440,,0.0,13.223299363974721
119710428,"7502 MEADOW STREAM Court, KY, 40014",MEADOW STREAM Court,,KY,40014,-85.5022372,38.3389153,2,41440,,0.0,13.223299363974721
119710429,"6028 CONCORD Avenue, KY, 40014",CONCORD Avenue,,KY,40014,-85.4715894,38.3391453,2,41440,,0.0,13.223299363974721
119710430,"6303 CROSS KEYS Boulevard, KY, 40014",CROSS KEYS Boulevard,,KY,40014,-85.4670374,38.3407855,2,41440,,0.0,13.223299363974721
119710431,"6311 CROSS KEYS Boulevard, KY, 40014",CROSS KEYS Boulevard,,KY,40014,-85.4676261,38.3403914,2,41440,,0.0,13.223299363974721
119710432,"6708 BRIARHILL Road, KY, 40014",BRIARHILL Road,,KY,40014,-85.4934065,38.3325575,2,41440,,0.0,13.223299363974721
119710433,"6911 BRIARHILL Road, KY, 40014",BRIARHILL Road,,KY,40014,-85.4938801,38.3266355,2,41440,,0.0,13.223299363974721
119710434,"6394 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4641559,38.3311263,2,41440,,0.0,13.223299363974721
119710435,"7317 GATE WOOD Drive, KY, 40014",GATE WOOD Drive,,KY,40014,-85.4886138,38.3265075,2,41440,,0.0,13.223299363974721
119710436,"5901 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4637574,38.3271241,2,41440,,0.0,13.223299363974721
119710437,"6007 CLORE Avenue, KY, 40014",CLORE Avenue,,KY,40014,-85.4651119,38.3337636,2,41440,,0.0,13.223299363974721
119710438,"6011 CLORE Avenue, KY, 40014",CLORE Avenue,,KY,40014,-85.4655129,38.3337041,2,41440,,0.0,13.223299363974721
119710439,"6013 CLORE Avenue, KY, 40014",CLORE Avenue,,KY,40014,-85.4658585,38.3336386,2,41440,,0.0,13.223299363974721
119710440,"5906 CAMDEN ACRES Drive, KY, 40014",CAMDEN ACRES Drive,,KY,40014,-85.4649669,38.3364066,2,41440,,0.0,13.223299363974721
119710441,"7101 CLORE Lane, KY, 40014",CLORE Lane,,KY,40014,-85.4922498,38.3220829,2,41440,,0.0,13.223299363974721
119710442,"7123 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4878309,38.3224703,2,41440,,0.0,13.223299363974721
119710443,"7508 CANTRELL Drive, KY, 40014",CANTRELL Drive,,KY,40014,-85.4981372,38.327847,2,41440,,0.0,13.223299363974721
119710444,"7510 CANTRELL Drive, KY, 40014",CANTRELL Drive,,KY,40014,-85.4984333,38.3272973,2,41440,,0.0,13.223299363974721
119710445,"7600 CANTRELL Drive, KY, 40014",CANTRELL Drive,,KY,40014,-85.4987659,38.3249858,2,41440,,0.0,13.223299363974721
119710446,"7603 CANTRELL Drive, KY, 40014",CANTRELL Drive,,KY,40014,-85.5000554,38.3251632,2,41440,,0.0,13.223299363974721
119710447,"7442 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5206777,38.3229803,2,41440,,0.0,13.223299363974721
119710448,"7505 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5206918,38.3222585,2,41440,,0.0,13.223299363974721
119710449,"7506 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5212923,38.322415,2,41440,,0.0,13.223299363974721
119710450,"7514 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5215362,38.3217798,2,41440,,0.0,13.223299363974721
119710451,"7519 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5209068,38.3214852,2,41440,,0.0,13.223299363974721
119710452,"7522 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5215136,38.3211042,2,41440,,0.0,13.223299363974721
119710453,"7523 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5208811,38.3210291,2,41440,,0.0,13.223299363974721
119710454,"9205 FOXTAIL Court, KY, 40014",FOXTAIL Court,,KY,40014,-85.5190689,38.3220657,2,41440,,0.0,13.223299363974721
119710455,"9214 FOXTAIL Court, KY, 40014",FOXTAIL Court,,KY,40014,-85.5194161,38.3208477,2,41440,,0.0,13.223299363974721
119710456,"9222 FOXTAIL Court, KY, 40014",FOXTAIL Court,,KY,40014,-85.5204048,38.3206118,2,41440,,0.0,13.223299363974721
119710457,"9204 WOODREED Court, KY, 40014",WOODREED Court,,KY,40014,-85.5193132,38.3238497,2,41440,,0.0,13.223299363974721
119710458,"7409 WOODREED Place, KY, 40014",WOODREED Place,,KY,40014,-85.5194927,38.324531,2,41440,,0.0,13.223299363974721
119710459,"7314 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.5206597,38.3263311,2,41440,,0.0,13.223299363974721
119710460,"7316 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.5204931,38.3262045,2,41440,,0.0,13.223299363974721
119710461,"7329 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.5192558,38.3256664,2,41440,,0.0,13.223299363974721
119710462,"7332 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.5194535,38.3252079,2,41440,,0.0,13.223299363974721
119710463,"9208 ARISTADA Place, KY, 40014",ARISTADA Place,,KY,40014,-85.5187262,38.3252542,2,41440,,0.0,13.223299363974721
119710464,"7335 West    ORCHARD GRASS Boulevard, KY, 40014",West    ORCHARD GRASS Boulevard,,KY,40014,-85.5219853,38.3268578,2,41440,,0.0,13.223299363974721
119710465,"7411 AUTUMN BENT Way, KY, 40014",AUTUMN BENT Way,,KY,40014,-85.5229437,38.3251453,2,41440,,0.0,13.223299363974721
119710466,"9302 APPLE ORCHARD Place, KY, 40014",APPLE ORCHARD Place,,KY,40014,-85.5286149,38.3250932,2,41440,,0.0,13.223299363974721
119710467,"9309 APPLE ORCHARD Place, KY, 40014",APPLE ORCHARD Place,,KY,40014,-85.5297176,38.324933,2,41440,,0.0,13.223299363974721
119710468,"7001 APPLE ORCHARD Lane, KY, 40014",APPLE ORCHARD Lane,,KY,40014,-85.5285981,38.3260717,2,41440,,0.0,13.223299363974721
119710469,"7333 AUTUMN BENT Way, KY, 40014",AUTUMN BENT Way,,KY,40014,-85.5237245,38.3261318,2,41440,,0.0,13.223299363974721
119710470,"9305 PLUMWOOD Place, KY, 40014",PLUMWOOD Place,,KY,40014,-85.5264683,38.3277898,2,41440,,0.0,13.223299363974721
119710471,"9320 PLUMWOOD Place, KY, 40014",PLUMWOOD Place,,KY,40014,-85.5272085,38.3265424,2,41440,,0.0,13.223299363974721
119710472,"9327 PLUMWOOD Place, KY, 40014",PLUMWOOD Place,,KY,40014,-85.5276467,38.325956,2,41440,,0.0,13.223299363974721
119710473,"6503 PERRIN Place, KY, 40014",PERRIN Place,,KY,40014,-85.5212495,38.3295148,2,41440,,0.0,13.223299363974721
119710474,"6216 PERRIN Drive, KY, 40014",PERRIN Drive,,KY,40014,-85.5202944,38.3289924,2,41440,,0.0,13.223299363974721
119710475,"6218 PERRIN Drive, KY, 40014",PERRIN Drive,,KY,40014,-85.5198941,38.3287156,2,41440,,0.0,13.223299363974721
119710476,"6219 PERRIN Drive, KY, 40014",PERRIN Drive,,KY,40014,-85.5193947,38.3292311,2,41440,,0.0,13.223299363974721
119710477,"6228 PERRIN Drive, KY, 40014",PERRIN Drive,,KY,40014,-85.5177207,38.3280266,2,41440,,0.0,13.223299363974721
119710478,"6235 PERRIN Drive, KY, 40014",PERRIN Drive,,KY,40014,-85.5164532,38.3282719,2,41440,,0.0,13.223299363974721
119710479,"7502 TURNER RIDGE Road, KY, 40014",TURNER RIDGE Road,,KY,40014,-85.5108891,38.3295554,2,41440,,0.0,13.223299363974721
119710480,"7512 TURNER RIDGE Road, KY, 40014",TURNER RIDGE Road,,KY,40014,-85.5095602,38.3283179,2,41440,,0.0,13.223299363974721
119710481,"7534 TURNER RIDGE Road, KY, 40014",TURNER RIDGE Road,,KY,40014,-85.5099523,38.3264781,2,41440,,0.0,13.223299363974721
119718504,"9307 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4373676,38.2781994,2,41440,,0.0,13.223299363974721
119718505,"9311 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4376849,38.2780309,2,41440,,0.0,13.223299363974721
119718506,"9398 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.441002,38.2766322,2,41440,,0.0,13.223299363974721
119718507,"2802 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4458711,38.2787369,2,41440,,0.0,13.223299363974721
119718508,"2402 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.458429,38.2823639,2,41440,,0.0,13.223299363974721
119718521,"9410 FLOYDSBURG Road, LOUISVILLE, KY, 40245",FLOYDSBURG Road,LOUISVILLE,KY,40245,-85.4230964,38.2909155,2,41440,,0.0,13.223299363974721
119718523,"109 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4470344,38.2908919,2,41440,,0.0,13.223299363974721
119718524,"181 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4465281,38.2950268,2,41440,,0.0,13.223299363974721
119718525,"300 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4336034,38.2933474,2,41440,,0.0,13.223299363974721
119718526,"326 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4320983,38.2896609,2,41440,,0.0,13.223299363974721
119718527,"501 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4311204,38.2896042,2,41440,,0.0,13.223299363974721
119718528,"50 OSAGE Trail, LOUISVILLE, KY, 40245",OSAGE Trail,LOUISVILLE,KY,40245,-85.4365644,38.2938646,2,41440,,0.0,13.223299363974721
119718529,"41 OSAGE Trail, LOUISVILLE, KY, 40245",OSAGE Trail,LOUISVILLE,KY,40245,-85.4370285,38.2949475,2,41440,,0.0,13.223299363974721
119718530,"17 OAK TREE Lane, LOUISVILLE, KY, 40245",OAK TREE Lane,LOUISVILLE,KY,40245,-85.4412595,38.2933099,2,41440,,0.0,13.223299363974721
119718531,"949 WILLOW CREEK Lane, LOUISVILLE, KY, 40245",WILLOW CREEK Lane,LOUISVILLE,KY,40245,-85.4408333,38.2861431,2,41440,,0.0,13.223299363974721
119718532,"953 WILLOW CREEK Lane, LOUISVILLE, KY, 40245",WILLOW CREEK Lane,LOUISVILLE,KY,40245,-85.4403557,38.285741,2,41440,,0.0,13.223299363974721
119718533,"408 SYCAMORE HILLS Lane, LOUISVILLE, KY, 40245",SYCAMORE HILLS Lane,LOUISVILLE,KY,40245,-85.4371577,38.2848186,2,41440,,0.0,13.223299363974721
119718534,"104 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4345405,38.2850525,2,41440,,0.0,13.223299363974721
119718535,"116 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4317802,38.2852725,2,41440,,0.0,13.223299363974721
119718536,"118 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4313376,38.285021,2,41440,,0.0,13.223299363974721
119718537,"1205 CHERRY HILLS Court, LOUISVILLE, KY, 40245",CHERRY HILLS Court,LOUISVILLE,KY,40245,-85.4317812,38.2837365,2,41440,,0.0,13.223299363974721
119718538,"201 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.415437,38.276971,2,41440,,0.0,13.223299363974721
119718539,"205 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4149333,38.2763553,2,41440,,0.0,13.223299363974721
119718540,"1104 BRUCEWOOD Court, LOUISVILLE, KY, 40245",BRUCEWOOD Court,LOUISVILLE,KY,40245,-85.4134874,38.2746076,2,41440,,0.0,13.223299363974721
119718541,"218 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.415275,38.2733247,2,41440,,0.0,13.223299363974721
119718542,"311 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4147778,38.271031,2,41440,,0.0,13.223299363974721
119718543,"1003 BENTON RIDGE Drive, LOUISVILLE, KY, 40245",BENTON RIDGE Drive,LOUISVILLE,KY,40245,-85.4151125,38.2727609,2,41440,,0.0,13.223299363974721
119718544,"1007 BENTON RIDGE Drive, LOUISVILLE, KY, 40245",BENTON RIDGE Drive,LOUISVILLE,KY,40245,-85.414287,38.2726692,2,41440,,0.0,13.223299363974721
119718545,"1004 BENTON RIDGE Drive, LOUISVILLE, KY, 40245",BENTON RIDGE Drive,LOUISVILLE,KY,40245,-85.4142338,38.2730932,2,41440,,0.0,13.223299363974721
119718546,"2058 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4141825,38.2678871,2,41440,,0.0,13.223299363974721
119718547,"2054 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4129086,38.2665178,2,41440,,0.0,13.223299363974721
119718562,"10129 SHELBYVILLE Road, SIMPSONVILLE, KY, 40067",SHELBYVILLE Road,SIMPSONVILLE,KY,40067,-85.4046956,38.2303335,2,41440,,0.0,13.223299363974721
119720577,"7934 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4089784,38.2931243,2,41440,,0.0,13.223299363974721
119720578,"2254 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4161563,38.2842212,2,41440,,0.0,13.223299363974721
119720579,"9317 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4382179,38.2777297,2,41440,,0.0,13.223299363974721
119720580,"2800 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4466267,38.2789559,2,41440,,0.0,13.223299363974721
119720584,"57 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4363623,38.2858435,2,41440,,0.0,13.223299363974721
119720585,"139 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.450758,38.2935672,2,41440,,0.0,13.223299363974721
119720586,"313 ARTHUR HILLS Way, LOUISVILLE, KY, 40245",ARTHUR HILLS Way,LOUISVILLE,KY,40245,-85.4368132,38.292939,2,41440,,0.0,13.223299363974721
119720587,"11 OAK TREE Lane, LOUISVILLE, KY, 40245",OAK TREE Lane,LOUISVILLE,KY,40245,-85.4408075,38.2922382,2,41440,,0.0,13.223299363974721
119720588,"1001 WILLOW CREEK Court, LOUISVILLE, KY, 40245",WILLOW CREEK Court,LOUISVILLE,KY,40245,-85.439415,38.2862088,2,41440,,0.0,13.223299363974721
119720589,"410 SYCAMORE HILLS Lane, LOUISVILLE, KY, 40245",SYCAMORE HILLS Lane,LOUISVILLE,KY,40245,-85.4374311,38.2846546,2,41440,,0.0,13.223299363974721
119720590,"202 SYCAMORE HILLS Court, LOUISVILLE, KY, 40245",SYCAMORE HILLS Court,LOUISVILLE,KY,40245,-85.4371315,38.2844093,2,41440,,0.0,13.223299363974721
119720591,"106 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4340564,38.2852418,2,41440,,0.0,13.223299363974721
119720592,"119 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4315011,38.2844894,2,41440,,0.0,13.223299363974721
119720593,"1203 CHERRY HILLS Court, LOUISVILLE, KY, 40245",CHERRY HILLS Court,LOUISVILLE,KY,40245,-85.4313132,38.2839204,2,41440,,0.0,13.223299363974721
119720594,"107 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.413692,38.2786348,2,41440,,0.0,13.223299363974721
119720595,"2135 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4081236,38.2757913,2,41440,,0.0,13.223299363974721
119720596,"2110 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4105348,38.2736221,2,41440,,0.0,13.223299363974721
119720597,"2104 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4106934,38.2704882,2,41440,,0.0,13.223299363974721
119720598,"6 LINCOLN RUN Road, LOUISVILLE, KY, 40245",LINCOLN RUN Road,LOUISVILLE,KY,40245,-85.4062442,38.2668077,2,41440,,0.0,13.223299363974721
119720599,"12 LINCOLN RUN Road, LOUISVILLE, KY, 40245",LINCOLN RUN Road,LOUISVILLE,KY,40245,-85.4027314,38.2663555,2,41440,,0.0,13.223299363974721
119720618,"10271 SHELBYVILLE Road, SIMPSONVILLE, KY, 40067",SHELBYVILLE Road,SIMPSONVILLE,KY,40067,-85.4067339,38.2308589,2,41440,,0.0,13.223299363974721
119720619,"10260 SHELBYVILLE Road, SIMPSONVILLE, KY, 40067",SHELBYVILLE Road,SIMPSONVILLE,KY,40067,-85.4067129,38.2292585,2,41440,,0.0,13.223299363974721
119720810,"8188 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4164067,38.2903186,2,41440,,0.0,13.223299363974721
119720811,"2400 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.417004,38.2857797,2,41440,,0.0,13.223299363974721
119720812,"8533 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4237692,38.2825419,2,41440,,0.0,13.223299363974721
119720813,"9301 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4367634,38.2785383,2,41440,,0.0,13.223299363974721
119720814,"2820 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4415731,38.27652,2,41440,,0.0,13.223299363974721
119720815,"2662 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4510219,38.2797964,2,41440,,0.0,13.223299363974721
119720816,"2807 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4421093,38.2798311,2,41440,,0.0,13.223299363974721
119720821,"51 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4364726,38.2848598,2,41440,,0.0,13.223299363974721
119720822,"94 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4435308,38.2911654,2,41440,,0.0,13.223299363974721
119720823,"96 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4439297,38.2911389,2,41440,,0.0,13.223299363974721
119720824,"169 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4482259,38.2946979,2,41440,,0.0,13.223299363974721
119720825,"257 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4396563,38.2947881,2,41440,,0.0,13.223299363974721
119720826,"286 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4338664,38.2936452,2,41440,,0.0,13.223299363974721
119720827,"310 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.432086,38.2921669,2,41440,,0.0,13.223299363974721
119720828,"700 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4308587,38.2880554,2,41440,,0.0,13.223299363974721
119720829,"751 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4301113,38.2883748,2,41440,,0.0,13.223299363974721
119720830,"52 OSAGE Trail, LOUISVILLE, KY, 40245",OSAGE Trail,LOUISVILLE,KY,40245,-85.4361665,38.2939008,2,41440,,0.0,13.223299363974721
119720831,"48 OSAGE Trail, LOUISVILLE, KY, 40245",OSAGE Trail,LOUISVILLE,KY,40245,-85.4368786,38.2939994,2,41440,,0.0,13.223299363974721
119720832,"46 OSAGE Trail, LOUISVILLE, KY, 40245",OSAGE Trail,LOUISVILLE,KY,40245,-85.4371738,38.2941459,2,41440,,0.0,13.223299363974721
119720833,"2 OAK TREE Lane, LOUISVILLE, KY, 40245",OAK TREE Lane,LOUISVILLE,KY,40245,-85.4410339,38.290681,2,41440,,0.0,13.223299363974721
119720834,"1006 KENZELI Court, LOUISVILLE, KY, 40245",KENZELI Court,LOUISVILLE,KY,40245,-85.4460817,38.2964848,2,41440,,0.0,13.223299363974721
119720835,"213 SYCAMORE HILLS Court, LOUISVILLE, KY, 40245",SYCAMORE HILLS Court,LOUISVILLE,KY,40245,-85.4391342,38.284732,2,41440,,0.0,13.223299363974721
119720836,"107 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4344064,38.2845957,2,41440,,0.0,13.223299363974721
119720837,"2170 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4113346,38.2772643,2,41440,,0.0,13.223299363974721
119720838,"112 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4144274,38.2776754,2,41440,,0.0,13.223299363974721
119720839,"219 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4155634,38.2740372,2,41440,,0.0,13.223299363974721
119720840,"1009 BENTON RIDGE Drive, LOUISVILLE, KY, 40245",BENTON RIDGE Drive,LOUISVILLE,KY,40245,-85.4138586,38.272584,2,41440,,0.0,13.223299363974721
119720841,"5 LINCOLN RUN Road, LOUISVILLE, KY, 40245",LINCOLN RUN Road,LOUISVILLE,KY,40245,-85.4057423,38.2677866,2,41440,,0.0,13.223299363974721
119724252,"8584 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4264065,38.285007,2,41440,,0.0,13.223299363974721
119724253,"2822 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4404179,38.2771047,2,41440,,0.0,13.223299363974721
119724254,"2331 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4643895,38.2846565,2,41440,,0.0,13.223299363974721
119724261,"9401 FLOYDSBURG Road, LOUISVILLE, KY, 40245",FLOYDSBURG Road,LOUISVILLE,KY,40245,-85.4194505,38.2972272,2,41440,,0.0,13.223299363974721
119724262,"9430 FLOYDSBURG Road, LOUISVILLE, KY, 40245",FLOYDSBURG Road,LOUISVILLE,KY,40245,-85.4198044,38.2926145,2,41440,,0.0,13.223299363974721
119724263,"69 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4388201,38.2869007,2,41440,,0.0,13.223299363974721
119724264,"75 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4400641,38.2894699,2,41440,,0.0,13.223299363974721
119724265,"79 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.440694,38.2898649,2,41440,,0.0,13.223299363974721
119724266,"141 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4509462,38.293864,2,41440,,0.0,13.223299363974721
119724267,"186 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4450904,38.2951268,2,41440,,0.0,13.223299363974721
119724268,"275 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4354104,38.2954243,2,41440,,0.0,13.223299363974721
119724269,"274 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4356433,38.2949124,2,41440,,0.0,13.223299363974721
119724270,"307 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4324227,38.2931388,2,41440,,0.0,13.223299363974721
119724271,"401 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4312859,38.289844,2,41440,,0.0,13.223299363974721
119724272,"900 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4298112,38.2871287,2,41440,,0.0,13.223299363974721
119724273,"1099 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4290067,38.2871996,2,41440,,0.0,13.223299363974721
119724274,"1201 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4285342,38.2867727,2,41440,,0.0,13.223299363974721
119724275,"1596 PERSIMMON Court, LOUISVILLE, KY, 40245",PERSIMMON Court,LOUISVILLE,KY,40245,-85.4295559,38.2850741,2,41440,,0.0,13.223299363974721
